sale_id,order_id,product_id,quantity,price,total_amount
1511,2270,84,3,827.71,2483.13
1512,210,94,3,1628.53,4885.59
1513,931,69,4,851.52,3406.08
1514,1607,67,2,570.22,1140.44
1515,489,32,4,1404.83,5619.32
1516,601,17,3,128.85,386.54999999999995
1517,774,61,1,545.14,545.14
1518,878,69,3,851.52,2554.56
1519,1488,11,4,796.71,3186.84
1520,700,38,4,475.96,1903.84
1521,2500,68,2,1954.4,3908.8
1522,2461,19,4,266.24,1064.96
1523,1958,87,4,343.9,1375.6
1524,2524,17,1,128.85,128.85
1525,256,13,1,1705.38,1705.38
1526,1174,91,1,685.62,685.62
1527,2175,1,2,1834.17,3668.34
1528,392,2,2,1707.58,3415.16
1529,2528,82,3,967.09,2901.27
1530,993,100,2,1683.53,3367.06
1531,2971,97,1,1884.02,1884.02
1532,2450,100,2,1683.53,3367.06
1533,2322,66,4,1995.59,7982.36
1534,845,68,2,1954.4,3908.8
1535,139,16,4,549.33,2197.32
1536,103,4,3,236.05,708.1500000000001
1537,1266,57,4,476.59,1906.36
1538,1141,73,1,1377.38,1377.38
1539,1238,85,3,1642.04,4926.12
1540,484,23,3,976.97,2930.91
1541,2577,2,3,1707.58,5122.74
1542,224,67,1,570.22,570.22
1543,1294,87,4,343.9,1375.6
1544,1849,26,3,321.7,965.0999999999999
1545,1885,7,1,1348.55,1348.55
1546,2162,100,3,1683.53,5050.59
1547,1465,44,3,1818.32,5454.96
1548,644,33,1,1766.91,1766.91
1549,2699,64,2,1438.93,2877.86
1550,1256,36,3,255.71,767.13
1551,458,4,2,236.05,472.1
1552,2423,23,3,976.97,2930.91
1553,1628,25,2,1406.26,2812.52
1554,611,90,4,1723.8,6895.2
1555,207,92,2,479.47,958.94
1556,1544,92,2,479.47,958.94
1557,1467,85,2,1642.04,3284.08
1558,917,74,2,1085.32,2170.64
1559,2369,27,4,1228.61,4914.44
1560,2141,51,1,1091.47,1091.47
1561,1432,79,2,770.83,1541.66
1562,1182,81,1,1616.12,1616.12
1563,2920,99,3,1059.62,3178.8599999999997
1564,2147,69,1,851.52,851.52
1565,2273,80,2,522.21,1044.42
1566,852,23,1,976.97,976.97
1567,441,9,4,585.71,2342.84
1568,720,33,4,1766.91,7067.64
1569,585,35,2,626.49,1252.98
1570,2015,50,1,371.08,371.08
1571,64,24,3,1148.39,3445.17
1572,768,88,4,1040.99,4163.96
1573,560,24,2,1148.39,2296.78
1574,1734,19,4,266.24,1064.96
1575,670,39,2,862.19,1724.38
1576,1543,61,1,545.14,545.14
1577,1272,25,1,1406.26,1406.26
1578,2416,95,1,729.9,729.9
1579,2792,25,1,1406.26,1406.26
1580,618,27,1,1228.61,1228.61
1581,1995,32,2,1404.83,2809.66
1582,1122,11,4,796.71,3186.84
1583,1292,69,3,851.52,2554.56
1584,1084,33,4,1766.91,7067.64
1585,2548,19,1,266.24,266.24
1586,2459,16,4,549.33,2197.32
1587,1164,99,4,1059.62,4238.48
1588,1933,11,2,796.71,1593.42
1589,1352,75,3,923.18,2769.54
1590,464,74,3,1085.32,3255.96
1591,2750,98,1,825.27,825.27
1592,1661,69,2,851.52,1703.04
1593,1949,87,2,343.9,687.8
1594,2211,55,2,526.04,1052.08
1595,60,25,2,1406.26,2812.52
1596,333,93,2,1436.74,2873.48
1597,76,77,3,1205.76,3617.2799999999997
1598,1779,96,3,237.54,712.62
1599,2365,34,4,1267.49,5069.96
1600,190,12,3,1944.84,5834.5199999999995
1601,1913,88,2,1040.99,2081.98
1602,296,21,4,443.35,1773.4
1603,2549,29,3,445.97,1337.91
1604,177,51,4,1091.47,4365.88
1605,800,23,3,976.97,2930.91
1606,806,33,1,1766.91,1766.91
1607,2908,8,3,1203.03,3609.09
1608,1743,42,4,288.07,1152.28
1609,215,77,1,1205.76,1205.76
1610,1880,69,2,851.52,1703.04
1611,2701,41,4,682.47,2729.88
1612,597,74,2,1085.32,2170.64
1613,1718,63,2,1407.79,2815.58
1614,1356,14,4,1457.37,5829.48
1615,128,88,2,1040.99,2081.98
1616,1293,62,4,531.41,2125.64
1617,2599,75,4,923.18,3692.72
1618,1559,46,3,1313.0,3939.0
1619,1778,67,1,570.22,570.22
1620,619,93,2,1436.74,2873.48
1621,2396,53,2,1400.25,2800.5
1622,142,52,1,995.42,995.42
1623,2840,94,1,1628.53,1628.53
1624,245,7,1,1348.55,1348.55
1625,2751,81,1,1616.12,1616.12
1626,1314,84,1,827.71,827.71
1627,1715,54,3,575.35,1726.0500000000002
1628,1136,11,4,796.71,3186.84
1629,2262,25,1,1406.26,1406.26
1630,1910,59,3,837.48,2512.44
1631,2248,88,1,1040.99,1040.99
1632,2453,66,1,1995.59,1995.59
1633,421,27,2,1228.61,2457.22
1634,7,83,2,1967.68,3935.36
1635,1549,58,2,1138.3,2276.6
1636,2640,93,2,1436.74,2873.48
1637,2334,11,4,796.71,3186.84
1638,671,55,4,526.04,2104.16
1639,2437,19,2,266.24,532.48
1640,416,92,2,479.47,958.94
1641,2832,39,1,862.19,862.19
1642,1007,85,1,1642.04,1642.04
1643,1737,90,2,1723.8,3447.6
1644,428,86,2,1606.77,3213.54
1645,334,70,2,114.45,228.9
1646,2320,11,1,796.71,796.71
1647,2367,14,2,1457.37,2914.74
1648,527,60,2,176.54,353.08
1649,2808,36,4,255.71,1022.84
1650,1196,41,4,682.47,2729.88
1651,1754,2,1,1707.58,1707.58
1652,1673,57,4,476.59,1906.36
1653,2369,60,1,176.54,176.54
1654,2787,20,3,906.71,2720.13
1655,1556,22,2,1796.74,3593.48
1656,2029,4,1,236.05,236.05
1657,1655,56,4,378.17,1512.68
1658,454,93,3,1436.74,4310.22
1659,746,58,4,1138.3,4553.2
1660,1904,88,1,1040.99,1040.99
1661,929,65,3,338.77,1016.31
1662,848,88,4,1040.99,4163.96
1663,868,58,3,1138.3,3414.8999999999996
1664,774,30,2,1888.56,3777.12
1665,2131,76,2,1128.14,2256.28
1666,543,19,3,266.24,798.72
1667,322,62,4,531.41,2125.64
1668,786,68,4,1954.4,7817.6
1669,540,79,4,770.83,3083.32
1670,2300,84,2,827.71,1655.42
1671,2884,44,1,1818.32,1818.32
1672,1789,84,1,827.71,827.71
1673,449,61,3,545.14,1635.42
1674,490,21,4,443.35,1773.4
1675,1906,10,3,1144.42,3433.26
1676,464,30,1,1888.56,1888.56
1677,314,24,1,1148.39,1148.39
1678,1956,48,4,737.51,2950.04
1679,385,55,3,526.04,1578.12
1680,295,52,4,995.42,3981.68
1681,1239,38,1,475.96,475.96
1682,762,67,1,570.22,570.22
1683,2817,93,4,1436.74,5746.96
1684,1099,8,3,1203.03,3609.09
1685,2392,29,2,445.97,891.94
1686,1738,10,4,1144.42,4577.68
1687,2190,69,1,851.52,851.52
1688,2766,75,2,923.18,1846.36
1689,1223,68,4,1954.4,7817.6
1690,1943,49,2,644.32,1288.64
1691,2454,58,4,1138.3,4553.2
1692,228,35,1,626.49,626.49
1693,411,50,4,371.08,1484.32
1694,3000,40,2,1772.4,3544.8
1695,2946,12,3,1944.84,5834.5199999999995
1696,691,85,1,1642.04,1642.04
1697,878,16,1,549.33,549.33
1698,787,78,2,207.66,415.32
1699,2110,85,4,1642.04,6568.16
1700,1351,48,4,737.51,2950.04
1701,1740,91,4,685.62,2742.48
1702,1987,100,1,1683.53,1683.53
1703,879,1,1,1834.17,1834.17
1704,1608,65,2,338.77,677.54
1705,1614,22,4,1796.74,7186.96
1706,2404,15,4,510.17,2040.68
1707,71,84,2,827.71,1655.42
1708,2311,67,1,570.22,570.22
1709,306,14,1,1457.37,1457.37
1710,2606,73,3,1377.38,4132.14
1711,762,19,3,266.24,798.72
1712,588,40,4,1772.4,7089.6
1713,2122,98,1,825.27,825.27
1714,2190,4,4,236.05,944.2
1715,1609,33,1,1766.91,1766.91
1716,102,43,3,744.78,2234.34
1717,1630,37,2,940.24,1880.48
1718,1605,66,1,1995.59,1995.59
1719,193,27,3,1228.61,3685.83
1720,1086,45,3,580.66,1741.98
1721,2458,81,1,1616.12,1616.12
1722,300,50,4,371.08,1484.32
1723,454,95,1,729.9,729.9
1724,2622,63,3,1407.79,4223.37
1725,619,6,1,1354.24,1354.24
1726,637,95,2,729.9,1459.8
1727,2349,67,4,570.22,2280.88
1728,779,67,1,570.22,570.22
1729,1480,97,3,1884.02,5652.0599999999995
1730,2250,59,3,837.48,2512.44
1731,2722,13,4,1705.38,6821.52
1732,2350,21,1,443.35,443.35
1733,2045,64,3,1438.93,4316.79
1734,1648,37,4,940.24,3760.96
1735,337,80,2,522.21,1044.42
1736,2080,85,4,1642.04,6568.16
1737,1995,48,1,737.51,737.51
1738,2008,56,1,378.17,378.17
1739,1783,44,3,1818.32,5454.96
1740,2821,13,2,1705.38,3410.76
1741,1072,4,1,236.05,236.05
1742,2032,95,3,729.9,2189.7
1743,1274,73,4,1377.38,5509.52
1744,1250,33,4,1766.91,7067.64
1745,1296,37,1,940.24,940.24
1746,2713,53,2,1400.25,2800.5
1747,328,24,3,1148.39,3445.17
1748,797,89,1,1406.83,1406.83
1749,1204,51,3,1091.47,3274.41
1750,2862,41,4,682.47,2729.88
1751,665,29,3,445.97,1337.91
1752,2794,59,4,837.48,3349.92
1753,2978,40,2,1772.4,3544.8
1754,963,51,2,1091.47,2182.94
1755,1630,50,4,371.08,1484.32
1756,1394,36,1,255.71,255.71
1757,1269,79,4,770.83,3083.32
1758,1184,60,3,176.54,529.62
1759,373,18,3,1435.79,4307.37
1760,285,20,3,906.71,2720.13
1761,2569,5,1,773.1,773.1
1762,2745,18,2,1435.79,2871.58
1763,807,40,2,1772.4,3544.8
1764,647,1,3,1834.17,5502.51
1765,1605,19,1,266.24,266.24
1766,2184,87,3,343.9,1031.6999999999998
1767,96,26,2,321.7,643.4
1768,274,29,4,445.97,1783.88
1769,2926,59,3,837.48,2512.44
1770,2898,63,3,1407.79,4223.37
1771,1201,98,3,825.27,2475.81
1772,1773,83,2,1967.68,3935.36
1773,784,62,1,531.41,531.41
1774,1301,48,4,737.51,2950.04
1775,132,62,4,531.41,2125.64
1776,1391,18,4,1435.79,5743.16
1777,2421,66,3,1995.59,5986.7699999999995
1778,1150,27,2,1228.61,2457.22
1779,1811,6,4,1354.24,5416.96
1780,2031,70,3,114.45,343.35
1781,808,59,1,837.48,837.48
1782,744,6,3,1354.24,4062.7200000000003
1783,51,31,4,1217.79,4871.16
1784,1182,94,4,1628.53,6514.12
1785,56,56,1,378.17,378.17
1786,744,54,2,575.35,1150.7
1787,2476,85,1,1642.04,1642.04
1788,443,41,1,682.47,682.47
1789,1935,18,4,1435.79,5743.16
1790,2374,87,4,343.9,1375.6
1791,2688,23,2,976.97,1953.94
1792,1662,92,4,479.47,1917.88
1793,2877,36,1,255.71,255.71
1794,80,25,1,1406.26,1406.26
1795,2522,7,2,1348.55,2697.1
1796,377,82,4,967.09,3868.36
1797,2967,20,4,906.71,3626.84
1798,2381,5,1,773.1,773.1
1799,441,18,1,1435.79,1435.79
1800,126,33,4,1766.91,7067.64
1801,1718,79,3,770.83,2312.4900000000002
1802,219,35,1,626.49,626.49
1803,948,65,1,338.77,338.77
1804,278,63,1,1407.79,1407.79
1805,595,85,2,1642.04,3284.08
1806,935,72,4,1286.99,5147.96
1807,2019,71,4,722.89,2891.56
1808,141,41,4,682.47,2729.88
1809,2894,50,1,371.08,371.08
1810,1631,30,4,1888.56,7554.24
1811,877,38,4,475.96,1903.84
1812,1730,35,4,626.49,2505.96
1813,110,66,2,1995.59,3991.18
1814,1076,46,2,1313.0,2626.0
1815,2661,8,1,1203.03,1203.03
1816,2761,68,4,1954.4,7817.6
1817,1994,37,1,940.24,940.24
1818,1223,85,1,1642.04,1642.04
1819,796,13,1,1705.38,1705.38
1820,2030,73,1,1377.38,1377.38
1821,729,45,1,580.66,580.66
1822,2553,29,1,445.97,445.97
1823,1538,41,2,682.47,1364.94
1824,1041,56,3,378.17,1134.51
1825,315,88,2,1040.99,2081.98
1826,77,16,1,549.33,549.33
1827,2947,12,3,1944.84,5834.5199999999995
1828,1641,66,3,1995.59,5986.7699999999995
1829,712,62,4,531.41,2125.64
1830,1538,19,1,266.24,266.24
1831,1868,30,1,1888.56,1888.56
1832,854,16,2,549.33,1098.66
1833,1162,88,3,1040.99,3122.9700000000003
1834,1598,13,3,1705.38,5116.14
1835,2757,69,1,851.52,851.52
1836,1913,23,4,976.97,3907.88
1837,265,62,1,531.41,531.41
1838,333,31,3,1217.79,3653.37
1839,2236,53,4,1400.25,5601.0
1840,1087,17,4,128.85,515.4
1841,820,49,3,644.32,1932.96
1842,1303,49,1,644.32,644.32
1843,1566,67,1,570.22,570.22
1844,1195,26,1,321.7,321.7
1845,1527,13,2,1705.38,3410.76
1846,299,38,2,475.96,951.92
1847,2249,22,4,1796.74,7186.96
1848,1159,85,1,1642.04,1642.04
1849,272,29,2,445.97,891.94
1850,535,45,4,580.66,2322.64
1851,2079,46,3,1313.0,3939.0
1852,1145,39,3,862.19,2586.57
1853,69,69,1,851.52,851.52
1854,2931,78,3,207.66,622.98
1855,827,82,3,967.09,2901.27
1856,2972,68,3,1954.4,5863.200000000001
1857,1170,97,4,1884.02,7536.08
1858,984,39,3,862.19,2586.57
1859,481,20,3,906.71,2720.13
1860,2341,77,4,1205.76,4823.04
1861,2016,100,2,1683.53,3367.06
1862,1453,68,4,1954.4,7817.6
1863,2134,35,2,626.49,1252.98
1864,1040,8,4,1203.03,4812.12
1865,2776,52,1,995.42,995.42
1866,628,40,3,1772.4,5317.200000000001
1867,118,36,2,255.71,511.42
1868,2318,6,4,1354.24,5416.96
1869,2903,86,2,1606.77,3213.54
1870,162,70,2,114.45,228.9
1871,2748,100,3,1683.53,5050.59
1872,1677,73,2,1377.38,2754.76
1873,167,16,4,549.33,2197.32
1874,300,46,1,1313.0,1313.0
1875,2076,59,1,837.48,837.48
1876,562,38,3,475.96,1427.8799999999999
1877,2931,97,4,1884.02,7536.08
1878,2204,18,4,1435.79,5743.16
1879,1348,12,1,1944.84,1944.84
1880,1145,54,4,575.35,2301.4
1881,2700,91,2,685.62,1371.24
1882,1552,47,3,51.01,153.03
1883,2869,1,1,1834.17,1834.17
1884,561,15,3,510.17,1530.51
1885,1188,91,2,685.62,1371.24
1886,1690,80,1,522.21,522.21
1887,312,21,4,443.35,1773.4
1888,2424,1,4,1834.17,7336.68
1889,1370,93,2,1436.74,2873.48
1890,2198,67,1,570.22,570.22
1891,1912,12,3,1944.84,5834.5199999999995
1892,2633,28,1,1102.69,1102.69
1893,581,39,4,862.19,3448.76
1894,977,37,1,940.24,940.24
1895,177,95,1,729.9,729.9
1896,2402,60,4,176.54,706.16
1897,514,31,4,1217.79,4871.16
1898,2357,58,3,1138.3,3414.8999999999996
1899,119,97,1,1884.02,1884.02
1900,1543,97,4,1884.02,7536.08
1901,767,11,2,796.71,1593.42
1902,973,29,4,445.97,1783.88
1903,916,89,3,1406.83,4220.49
1904,2526,13,3,1705.38,5116.14
1905,1438,51,2,1091.47,2182.94
1906,587,54,3,575.35,1726.0500000000002
1907,351,19,1,266.24,266.24
1908,1530,58,3,1138.3,3414.8999999999996
1909,2243,36,2,255.71,511.42
1910,1474,28,3,1102.69,3308.07
1911,496,68,2,1954.4,3908.8
1912,2563,3,3,926.43,2779.29
1913,2744,89,4,1406.83,5627.32
1914,1871,41,2,682.47,1364.94
1915,273,35,3,626.49,1879.47
1916,2928,93,1,1436.74,1436.74
1917,2100,93,2,1436.74,2873.48
1918,263,76,2,1128.14,2256.28
1919,2181,99,3,1059.62,3178.8599999999997
1920,2358,84,4,827.71,3310.84
1921,1597,81,4,1616.12,6464.48
1922,2064,76,3,1128.14,3384.42
1923,1765,50,3,371.08,1113.24
1924,195,100,1,1683.53,1683.53
1925,1787,74,3,1085.32,3255.96
1926,1467,82,2,967.09,1934.18
1927,2351,30,3,1888.56,5665.68
1928,1072,72,1,1286.99,1286.99
1929,1771,77,3,1205.76,3617.2799999999997
1930,1145,95,3,729.9,2189.7
1931,1523,70,2,114.45,228.9
1932,832,54,4,575.35,2301.4
1933,562,71,3,722.89,2168.67
1934,41,85,1,1642.04,1642.04
1935,1480,51,3,1091.47,3274.41
1936,2582,28,3,1102.69,3308.07
1937,371,64,2,1438.93,2877.86
1938,1206,85,4,1642.04,6568.16
1939,2565,21,4,443.35,1773.4
1940,657,88,4,1040.99,4163.96
1941,590,27,3,1228.61,3685.83
1942,231,27,2,1228.61,2457.22
1943,809,77,2,1205.76,2411.52
1944,1372,50,3,371.08,1113.24
1945,479,29,2,445.97,891.94
1946,1233,39,4,862.19,3448.76
1947,2723,57,2,476.59,953.18
1948,2326,92,3,479.47,1438.41
1949,1773,37,3,940.24,2820.7200000000003
1950,2101,93,1,1436.74,1436.74
1951,1885,64,1,1438.93,1438.93
1952,1034,48,2,737.51,1475.02
1953,1763,22,2,1796.74,3593.48
1954,748,100,3,1683.53,5050.59
1955,464,30,1,1888.56,1888.56
1956,754,28,1,1102.69,1102.69
1957,1841,23,4,976.97,3907.88
1958,583,97,4,1884.02,7536.08
1959,2206,4,3,236.05,708.1500000000001
1960,19,3,3,926.43,2779.29
1961,55,61,3,545.14,1635.42
1962,1751,96,3,237.54,712.62
1963,721,4,1,236.05,236.05
1964,2809,65,3,338.77,1016.31
1965,1564,12,3,1944.84,5834.5199999999995
1966,2856,13,1,1705.38,1705.38
1967,2771,34,4,1267.49,5069.96
1968,2333,59,3,837.48,2512.44
1969,1556,93,4,1436.74,5746.96
1970,2559,73,1,1377.38,1377.38
1971,1420,31,4,1217.79,4871.16
1972,2168,71,1,722.89,722.89
1973,2145,13,3,1705.38,5116.14
1974,2168,54,4,575.35,2301.4
1975,1561,2,3,1707.58,5122.74
1976,1177,33,2,1766.91,3533.82
1977,1269,50,2,371.08,742.16
1978,1796,7,4,1348.55,5394.2
1979,2441,18,1,1435.79,1435.79
1980,1167,51,4,1091.47,4365.88
1981,2842,8,1,1203.03,1203.03
1982,1871,55,2,526.04,1052.08
1983,2268,76,1,1128.14,1128.14
1984,2887,43,2,744.78,1489.56
1985,160,59,4,837.48,3349.92
1986,2659,30,3,1888.56,5665.68
1987,639,59,3,837.48,2512.44
1988,1056,9,3,585.71,1757.13
1989,2825,92,1,479.47,479.47
1990,334,68,3,1954.4,5863.200000000001
1991,892,39,1,862.19,862.19
1992,2988,81,3,1616.12,4848.36
1993,2017,11,1,796.71,796.71
1994,352,2,1,1707.58,1707.58
1995,1363,23,2,976.97,1953.94
1996,926,63,2,1407.79,2815.58
1997,1424,22,4,1796.74,7186.96
1998,2444,61,2,545.14,1090.28
1999,2578,26,1,321.7,321.7
2000,2406,12,2,1944.84,3889.68
2001,1420,32,2,1404.83,2809.66
2002,2876,9,2,585.71,1171.42
2003,60,69,1,851.52,851.52
2004,2525,90,1,1723.8,1723.8
2005,2660,71,4,722.89,2891.56
2006,1,93,2,1436.74,2873.48
2007,1579,33,2,1766.91,3533.82
2008,311,24,1,1148.39,1148.39
2009,2216,89,4,1406.83,5627.32
2010,2240,95,4,729.9,2919.6
2011,708,93,1,1436.74,1436.74
2012,1182,69,2,851.52,1703.04
2013,1781,38,4,475.96,1903.84
2014,1524,11,4,796.71,3186.84
2015,2414,32,2,1404.83,2809.66
2016,1364,64,4,1438.93,5755.72
2017,858,72,2,1286.99,2573.98
2018,2375,20,4,906.71,3626.84
2019,2162,34,4,1267.49,5069.96
2020,2845,42,1,288.07,288.07
2021,919,8,4,1203.03,4812.12
2022,609,66,2,1995.59,3991.18
2023,309,21,4,443.35,1773.4
2024,2449,79,1,770.83,770.83
2025,1344,70,4,114.45,457.8
2026,212,5,3,773.1,2319.3
2027,2365,67,2,570.22,1140.44
2028,185,43,3,744.78,2234.34
2029,1229,16,1,549.33,549.33
2030,1388,99,3,1059.62,3178.8599999999997
2031,1240,73,4,1377.38,5509.52
2032,246,35,2,626.49,1252.98
2033,239,83,3,1967.68,5903.04
2034,1829,43,4,744.78,2979.12
2035,1415,98,3,825.27,2475.81
2036,520,39,4,862.19,3448.76
2037,1614,10,4,1144.42,4577.68
2038,277,74,3,1085.32,3255.96
2039,1006,20,1,906.71,906.71
2040,2250,1,2,1834.17,3668.34
2041,214,6,1,1354.24,1354.24
2042,606,53,3,1400.25,4200.75
2043,478,46,4,1313.0,5252.0
2044,508,66,3,1995.59,5986.7699999999995
2045,1099,38,4,475.96,1903.84
2046,2717,33,4,1766.91,7067.64
2047,2713,67,1,570.22,570.22
2048,1978,100,1,1683.53,1683.53
2049,142,77,3,1205.76,3617.2799999999997
2050,2370,35,2,626.49,1252.98
2051,1718,79,1,770.83,770.83
2052,461,45,4,580.66,2322.64
2053,2755,22,3,1796.74,5390.22
2054,670,68,3,1954.4,5863.200000000001
2055,2102,17,2,128.85,257.7
2056,2325,5,3,773.1,2319.3
2057,1845,85,1,1642.04,1642.04
2058,1619,57,4,476.59,1906.36
2059,400,88,3,1040.99,3122.9700000000003
2060,668,95,3,729.9,2189.7
2061,2564,40,4,1772.4,7089.6
2062,1523,30,3,1888.56,5665.68
2063,1335,42,3,288.07,864.21
2064,1295,7,2,1348.55,2697.1
2065,2624,71,1,722.89,722.89
2066,1473,91,3,685.62,2056.86
2067,2160,88,1,1040.99,1040.99
2068,239,19,2,266.24,532.48
2069,1044,41,1,682.47,682.47
2070,1313,34,2,1267.49,2534.98
2071,1617,22,1,1796.74,1796.74
2072,2245,52,1,995.42,995.42
2073,2430,91,3,685.62,2056.86
2074,1722,6,1,1354.24,1354.24
2075,1741,74,3,1085.32,3255.96
2076,1516,95,3,729.9,2189.7
2077,2212,25,1,1406.26,1406.26
2078,2654,66,3,1995.59,5986.7699999999995
2079,1273,10,1,1144.42,1144.42
2080,2903,74,4,1085.32,4341.28
2081,1045,26,3,321.7,965.0999999999999
2082,2879,5,4,773.1,3092.4
2083,1536,86,4,1606.77,6427.08
2084,2645,68,3,1954.4,5863.200000000001
2085,536,98,2,825.27,1650.54
2086,2159,71,2,722.89,1445.78
2087,949,50,4,371.08,1484.32
2088,863,17,4,128.85,515.4
2089,2643,11,1,796.71,796.71
2090,1022,53,4,1400.25,5601.0
2091,2508,50,3,371.08,1113.24
2092,434,8,2,1203.03,2406.06
2093,1404,92,2,479.47,958.94
2094,2936,97,2,1884.02,3768.04
2095,783,62,3,531.41,1594.23
2096,988,89,1,1406.83,1406.83
2097,169,85,3,1642.04,4926.12
2098,709,76,3,1128.14,3384.42
2099,965,90,2,1723.8,3447.6
2100,2775,29,3,445.97,1337.91
2101,1603,99,4,1059.62,4238.48
2102,229,44,3,1818.32,5454.96
2103,1185,45,2,580.66,1161.32
2104,427,29,2,445.97,891.94
2105,122,88,3,1040.99,3122.9700000000003
2106,2197,59,4,837.48,3349.92
2107,2900,15,4,510.17,2040.68
2108,2753,70,2,114.45,228.9
2109,111,96,4,237.54,950.16
2110,1245,44,4,1818.32,7273.28
2111,1928,98,1,825.27,825.27
2112,64,36,1,255.71,255.71
2113,2686,84,4,827.71,3310.84
2114,1378,57,4,476.59,1906.36
2115,909,64,1,1438.93,1438.93
2116,1772,76,1,1128.14,1128.14
2117,1509,99,1,1059.62,1059.62
2118,13,38,2,475.96,951.92
2119,2982,17,2,128.85,257.7
2120,1177,27,1,1228.61,1228.61
2121,239,17,1,128.85,128.85
2122,663,63,1,1407.79,1407.79
2123,1110,11,2,796.71,1593.42
2124,694,64,2,1438.93,2877.86
2125,1182,39,4,862.19,3448.76
2126,1505,2,3,1707.58,5122.74
2127,1903,66,4,1995.59,7982.36
2128,76,54,3,575.35,1726.0500000000002
2129,329,29,3,445.97,1337.91
2130,1440,45,3,580.66,1741.98
2131,1253,88,4,1040.99,4163.96
2132,2200,88,2,1040.99,2081.98
2133,72,80,2,522.21,1044.42
2134,225,31,2,1217.79,2435.58
2135,2521,49,2,644.32,1288.64
2136,2408,9,4,585.71,2342.84
2137,2588,27,1,1228.61,1228.61
2138,811,56,3,378.17,1134.51
2139,2657,78,2,207.66,415.32
2140,2049,45,2,580.66,1161.32
2141,678,89,4,1406.83,5627.32
2142,291,43,3,744.78,2234.34
2143,1482,22,2,1796.74,3593.48
2144,2252,99,1,1059.62,1059.62
2145,1226,33,2,1766.91,3533.82
2146,566,27,3,1228.61,3685.83
2147,2530,40,1,1772.4,1772.4
2148,1816,26,4,321.7,1286.8
2149,511,83,1,1967.68,1967.68
2150,924,45,3,580.66,1741.98
2151,2326,45,3,580.66,1741.98
2152,16,26,1,321.7,321.7
2153,2404,70,2,114.45,228.9
2154,356,67,3,570.22,1710.66
2155,830,6,1,1354.24,1354.24
2156,2647,28,3,1102.69,3308.07
2157,1102,67,2,570.22,1140.44
2158,2976,13,2,1705.38,3410.76
2159,1091,63,1,1407.79,1407.79
2160,2907,13,4,1705.38,6821.52
2161,1747,77,4,1205.76,4823.04
2162,214,1,2,1834.17,3668.34
2163,1721,40,4,1772.4,7089.6
2164,449,37,2,940.24,1880.48
2165,1569,31,4,1217.79,4871.16
2166,2835,17,2,128.85,257.7
2167,2547,9,3,585.71,1757.13
2168,710,64,1,1438.93,1438.93
2169,380,57,1,476.59,476.59
2170,2788,13,4,1705.38,6821.52
2171,2680,37,1,940.24,940.24
2172,1889,14,4,1457.37,5829.48
2173,1048,75,2,923.18,1846.36
2174,539,25,3,1406.26,4218.78
2175,2993,95,1,729.9,729.9
2176,753,78,3,207.66,622.98
2177,535,57,1,476.59,476.59
2178,673,71,2,722.89,1445.78
2179,1065,88,1,1040.99,1040.99
2180,568,100,1,1683.53,1683.53
2181,1437,42,2,288.07,576.14
2182,415,42,4,288.07,1152.28
2183,449,47,4,51.01,204.04
2184,610,44,2,1818.32,3636.64
2185,2706,41,4,682.47,2729.88
2186,2002,3,1,926.43,926.43
2187,1798,90,3,1723.8,5171.4
2188,2484,90,2,1723.8,3447.6
2189,705,1,1,1834.17,1834.17
2190,2287,79,2,770.83,1541.66
2191,1066,11,3,796.71,2390.13
2192,734,7,1,1348.55,1348.55
2193,800,12,1,1944.84,1944.84
2194,2058,38,3,475.96,1427.8799999999999
2195,2795,54,3,575.35,1726.0500000000002
2196,1861,67,4,570.22,2280.88
2197,2187,53,1,1400.25,1400.25
2198,1891,90,3,1723.8,5171.4
2199,731,94,3,1628.53,4885.59
2200,196,32,1,1404.83,1404.83
2201,1098,100,4,1683.53,6734.12
2202,1639,45,2,580.66,1161.32
2203,1659,51,4,1091.47,4365.88
2204,1126,37,3,940.24,2820.7200000000003
2205,264,59,2,837.48,1674.96
2206,2993,54,2,575.35,1150.7
2207,920,18,4,1435.79,5743.16
2208,161,1,2,1834.17,3668.34
2209,1257,21,3,443.35,1330.0500000000002
2210,2539,28,1,1102.69,1102.69
2211,1811,16,1,549.33,549.33
2212,770,48,1,737.51,737.51
2213,311,28,4,1102.69,4410.76
2214,227,22,1,1796.74,1796.74
2215,273,83,1,1967.68,1967.68
2216,2986,1,1,1834.17,1834.17
2217,317,95,2,729.9,1459.8
2218,1923,42,2,288.07,576.14
2219,2339,98,2,825.27,1650.54
2220,1493,70,3,114.45,343.35
2221,2777,92,3,479.47,1438.41
2222,1895,3,3,926.43,2779.29
2223,1602,95,1,729.9,729.9
2224,1793,80,2,522.21,1044.42
2225,1451,81,3,1616.12,4848.36
2226,2423,44,4,1818.32,7273.28
2227,1926,27,2,1228.61,2457.22
2228,567,51,1,1091.47,1091.47
2229,2916,24,2,1148.39,2296.78
2230,2803,20,1,906.71,906.71
2231,252,32,3,1404.83,4214.49
2232,1557,99,1,1059.62,1059.62
2233,2355,13,1,1705.38,1705.38
2234,675,43,4,744.78,2979.12
2235,2916,20,2,906.71,1813.42
2236,2312,2,1,1707.58,1707.58
2237,2116,68,4,1954.4,7817.6
2238,1603,91,4,685.62,2742.48
2239,514,60,4,176.54,706.16
